订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250727-1021,朗力,	7536633077407,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_中立板02,1082,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077469,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_灯带140居前01,768,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077483,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_灯带140居前02,768,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077537,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_顶板01,768,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077551,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_顶板02,768,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077599,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_背板01,1046,768,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077612,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_背板02,1046,768,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077643,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_灯带140居前03,768,277,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077735,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_灯带140居前04,768,277,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077827,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_活动层板01,767,275,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077919,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_活动层板02,767,275,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633078039,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_收口条03_平收口板01,1590,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633078169,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_柜门01_双开左01_左开,779,399,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633078190,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_柜门01_双开右01_右开,779,399,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633078237,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_柜门02_双开左01_左开,779,399,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633078268,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_柜门02_双开右01_右开,779,399,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633078756,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_收口条02_侧收口01,1122,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079203,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_书桌吊柜_收口条01_侧收口01,250,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079340,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_左立板01,958,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079371,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_右立板01,958,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079401,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_底板01,1473,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079456,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_顶板01,1473,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079500,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_中立板02,922,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079555,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_中立板01,922,382,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079791,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_背板01,922,476,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079814,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_背板02,922,485,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079838,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_背板03,922,476,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633079869,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_竖隔板01,198,1509,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633080278,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_柜门01_单开门01_右开,757,500,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633080322,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_柜门02_单开门01_右开,757,500,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633080377,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_柜门03_单开门01_右开,757,500,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633080735,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_收口条01_L收口辅板01,1509,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633080742,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_榻榻米A_收口条01_L收口面板01,1509,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633080940,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_顶板01,1509,1200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633080971,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_左立板01,1491,382,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081015,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_右立板01,1491,382,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081121,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_中立板01,1491,382,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081183,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_拉条01,563,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081206,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_拉条02,563,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081428,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_收口条01_侧收口01,382,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081770,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽面一长斜切01,587,342,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081787,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽盒前板01,501,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081794,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽屉右板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081800,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽屉左板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081817,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽屉后板01,501,273,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081756,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉01_抽屉底板01,501,685,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081848,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽面一长斜切01,587,342,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081855,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽盒前板01,501,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081862,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽屉右板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081879,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽屉左板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081886,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽屉后板01,501,273,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633081824,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉02_抽屉底板01,501,685,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633082821,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉03_抽盒前板01,501,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082838,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉03_抽屉右板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082845,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉03_抽屉左板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082852,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉03_抽屉后板01,501,273,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082791,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉03_抽屉底板01,501,685,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082890,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉04_抽盒前板01,501,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082906,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉04_抽屉右板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082913,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉04_抽屉左板01,721,292,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082920,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉04_抽屉后板01,501,273,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633082869,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_抽屉04_抽屉底板01,501,685,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633083255,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_竖隔板01,382,563,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633083309,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_竖隔板02,382,563,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633083651,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_地柜A_收口条02_侧收口01,2198,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633083996,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手_顶板01,501,74,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084023,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手_竖隔板02,50,501,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084061,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手_竖隔板01,50,501,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084139,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手01_顶板01,501,74,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084146,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手01_竖隔板02,50,501,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084153,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,S705,次卧衣柜书桌_U型榻榻米拉手01_竖隔板01,50,501,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086126,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_左立板01,915,740,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086157,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_右立板01,915,740,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086201,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_踢脚线01_踢脚线前挡板01,734,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086218,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_踢脚线01_踢脚线后挡板01,60,734,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633086331,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_踢脚线01_踢脚线隔条01,60,702,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633086348,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_踢脚线01_踢脚线隔条02,60,702,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633086188,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_底板01,734,740,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086461,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_顶板01,734,684,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633086515,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_竖隔板01,819,734,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087499,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽屉面板01,766,271,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087505,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽盒前板01,672,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087512,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽屉右板01,400,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087529,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽屉左板01,400,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087536,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽屉后板01,672,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087475,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉03_抽屉底板01,672,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087574,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽屉面板01,766,272,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087581,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽盒前板01,672,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087598,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽屉右板01,400,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087604,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽屉左板01,400,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087611,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽屉后板01,672,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087550,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉02_抽屉底板01,672,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087659,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽屉面板01,766,272,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087666,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽盒前板01,672,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087673,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽屉右板01,400,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087680,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽屉左板01,400,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087697,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽屉后板01,672,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633087635,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_抽屉01_抽屉底板01,672,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089141,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_柜门01_双开左01_左开,875,382,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633089172,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_柜门01_双开右01_右开,875,382,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633089349,,电台路599弄76号302,中岛,18,欧松板,非高光板,S705,中岛_地柜A_活动层板01,733,300,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089646,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_右立板01,682,345,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089738,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_左立板01,682,345,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089769,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_顶板01,596,345,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089837,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_踢脚线01_踢脚线前挡板01,596,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633089844,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_踢脚线01_踢脚线后挡板01,60,596,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633089813,,电台路599弄76号302,电视柜,18,欧松板,非高光板,S705,电视柜_地柜A_底板01,596,345,1,竖纹,1,1,1,1,非门板
